Latitude,Longitude,LayerProminence,ProbImperm,LayerContinuity,MinDensity,MaxDensity
69.5607747203892,-46.1515465658836,0.424014454494683,0.688824928889862,0.159203980099503,0.736794246695638,0.92
69.5694867867547,-46.1458361379489,0.285864529744325,0.541878313219992,0.0298507462686567,0.683272605395921,0.92
69.5781976878046,-46.1401083750055,0.348908251505828,0.575267483403814,0.122549019607843,0.658830218542849,0.92
69.5869797702231,-46.1344030182693,0.362676097896396,0.597901215400635,0.127450980392157,0.69914127427934,0.92
69.595693378073,-46.128699718571,0.377233045878448,0.649988479816597,0.104477611940298,0.705883874041748,0.92
69.6044075127954,-46.1230034581969,0.339658688227978,0.576376199985367,0.102941176470588,0.691617534913056,0.92
69.6131893058984,-46.1172955359586,0.265913706905516,0.492611727536521,0.0392156862745098,0.690411525016573,0.92
69.6219718983202,-46.1115913709701,0.326438590727136,0.515622279493487,0.137254901960784,0.684397090019959,0.92
69.6306892503133,-46.1059282096281,0.392747382427618,0.65116640664628,0.134328358208955,0.723827516758166,0.92
69.6394086766306,-46.1002935530819,0.232361613091681,0.371585971281401,0.0931372549019608,0.638876313797214,0.92
69.6481947086572,-46.094627553766,0.272312167963521,0.471094924162336,0.0735294117647059,0.646327944775486,0.92
69.6569101387172,-46.0889364153899,0.458823721401097,0.629090228871846,0.288557213930348,0.672534087375486,0.92
69.6656214259542,-46.0831970319431,0.356620443846331,0.551476181810308,0.161764705882353,0.692246606981427,0.92
69.6743977887627,-46.0774099496182,0.377651373250826,0.573930197482045,0.181372549019608,0.697330981696145,0.92
69.6831110433108,-46.0716884201255,0.40493337647927,0.590961280321725,0.218905472636816,0.705791858254991,0.92
69.6918264114026,-46.0659856251662,0.449352603362786,0.687920893000082,0.21078431372549,0.713627792318321,0.92
69.700607439295,-46.0602375913557,0.460676254529277,0.617430940431103,0.303921568627451,0.710700579394405,0.920000000000001
69.709387097429,-46.0544705686388,0.396183660202741,0.625700653738814,0.166666666666667,0.713158144565347,0.92
69.7180941683307,-46.0486559539476,0.518142296701955,0.653200016289482,0.383084577114428,0.725818109578953,0.920000000000001
69.7267378030636,-46.042885987562,0.559415839777142,0.671070485524433,0.447761194029851,0.726502995391967,0.920000000000001
69.7355599420553,-46.0370630720065,0.461931518996447,0.610137547796817,0.313725490196078,0.708298195558783,0.920000000000001
69.7442769418582,-46.031386850023,0.455500933827395,0.592593907455784,0.318407960199005,0.697801283957929,0.920000000000001
69.7529942964475,-46.0257079705268,0.559051120883433,0.539670869217845,0.57843137254902,0.688669515494238,0.920000000000001
69.7617741382707,-46.0199335887305,0.510168943721211,0.535043769795364,0.485294117647059,0.689398449195816,0.920000000000001
69.770553294322,-46.0141451670381,0.604061638113397,0.600280138971892,0.607843137254902,0.707195333843988,0.920000000000001
69.7792661783516,-46.0083879029334,0.527310131952122,0.591933696740064,0.462686567164179,0.705343219225298,0.920000000000001
69.7879779845916,-46.002616262266,0.463558993063415,0.588882692009183,0.338235294117647,0.703184663488669,0.920000000000001
69.7967551407144,-45.9967984777996,0.460364621070999,0.577591987240038,0.343137254901961,0.697479707442797,0.920000000000001
69.8054658694986,-45.9910147686554,0.435880160769418,0.593153356364707,0.278606965174129,0.70405493564408,0.920000000000001
69.8141769487166,-45.9852261044178,0.563852764141476,0.637509449851579,0.490196078431373,0.71514157377544,0.920000000000001
69.8229535402824,-45.9793903608993,0.450457158350884,0.64111039513314,0.259803921568627,0.721860601550329,0.920000000000001
69.831664984449,-45.9736031795109,0.389706009433113,0.57045679498563,0.208955223880597,0.697753860336558,0.92
69.8403755974155,-45.9678026993127,0.426261626546475,0.651542860936087,0.200980392156863,0.725369911583821,0.92
69.8491529366487,-45.9619691885684,0.488675969944854,0.644018606556376,0.333333333333333,0.710081093778064,0.920000000000001
69.8579284832356,-45.9561196855762,0.524831844081164,0.677114668554486,0.372549019607843,0.727536717183427,0.920000000000001
69.8666359482196,-45.9502942468125,0.435899202786175,0.50861432597036,0.36318407960199,0.679737393920787,0.920000000000001
69.8753418087034,-45.9444566449357,0.469823092096776,0.464155988115121,0.475490196078432,0.664089259192281,0.920000000000001
69.8841177858757,-45.9386164825672,0.647504539550425,0.618538490865555,0.676470588235294,0.711788273629145,0.920000000000001
69.89283022132,-45.9328290314081,0.793672624745375,0.711723358943487,0.875621890547264,0.746778061642302,0.920000000000001
69.9014759967182,-45.927037237893,0.599052765415695,0.531438864164724,0.666666666666667,0.680919657805105,0.920000000000001
69.9103108347288,-45.9210363534658,0.713710345069206,0.638205003863901,0.78921568627451,0.712508824652683,0.920000000000001
69.9190148714845,-45.9151317749427,0.808949961230272,0.712427285644624,0.90547263681592,0.745699042345191,0.920000000000001
69.9277249852924,-45.9093008402575,0.782078859329119,0.755334189246473,0.808823529411765,0.75401431520594,0.920000000000001
69.9365050789199,-45.9034816313401,0.733260908622485,0.647894366264578,0.818627450980392,0.715560642530679,0.920000000000001
69.9452830837077,-45.8976406061626,0.703475362470936,0.632440921020303,0.774509803921568,0.712817993425406,0.920000000000001
69.9539899360675,-45.8917744526989,0.727499268886138,0.624152766627998,0.830845771144278,0.709452895127076,0.920000000000001
69.9626967123839,-45.8858977101468,0.801541245013623,0.701121705713521,0.901960784313725,0.738927450654758,0.920000000000001
69.9714712127082,-45.879998579575,0.75919171202411,0.631128522087436,0.887254901960784,0.713829387381351,0.920000000000001
69.9801832881949,-45.8741803742675,0.640209949005943,0.568977111942233,0.711442786069652,0.694691202954821,0.920000000000001
69.9888891451046,-45.8682812919352,0.770823039499744,0.64948921625439,0.892156862745098,0.720265996507572,0.920000000000001
69.9976574540826,-45.8622988832112,0.714239008405899,0.629458408968661,0.799019607843137,0.713285898935339,0.920000000000001
70.006361804878,-45.8563786151939,0.603281130519728,0.519995096860353,0.686567164179104,0.677664663335931,0.920000000000001
70.0150661047223,-45.8504552897361,0.620439958354916,0.500683838278461,0.740196078431372,0.673297412403918,0.920000000000001
70.0238383738226,-45.8445164535999,0.696172999629347,0.608032273768498,0.784313725490196,0.702135509488569,0.920000000000001
70.0325471206444,-45.8386422216608,0.717033817085941,0.628097484918151,0.805970149253731,0.711927164093518,0.920000000000001
70.0412597152275,-45.8328168269766,0.700838314304107,0.602657020765076,0.799019607843137,0.707889127659226,0.920000000000001
70.0500353046906,-45.826917597894,0.613265829109951,0.491237540572844,0.735294117647059,0.6663543027683,0.920000000000001
70.0588118403941,-45.8210273913449,0.730801945999228,0.62336859788081,0.838235294117647,0.715811741609083,0.920000000000001
70.0675256369899,-45.8152075335946,0.791333810631595,0.716995979472146,0.865671641791045,0.744659668829553,0.920000000000001
70.0761712184453,-45.8093703175965,0.788021995106929,0.690471850910375,0.885572139303483,0.734895884041938,0.920000000000001
70.0849901533592,-45.8033521263422,0.554169603371301,0.520103912624954,0.588235294117647,0.678689269555791,0.920000000000001
70.0936946310609,-45.7974094652962,0.530079152213045,0.413392135271862,0.646766169154229,0.648673304863154,0.920000000000001
70.1023967353783,-45.7914319072246,0.721245208233257,0.623862965486121,0.818627450980392,0.71070186333932,0.920000000000001
70.1111634625915,-45.7853978362626,0.7924394681128,0.692722073480502,0.892156862745098,0.731064575096824,0.920000000000001
70.1199328558661,-45.779412586849,0.759159545867745,0.572240660362942,0.946078431372549,0.693553190083266,0.920000000000001
70.1286421402676,-45.7735368584581,0.767411843501386,0.689052542724165,0.845771144278607,0.740753222137588,0.920000000000001
70.137351871182,-45.7676607957618,0.864132044550906,0.723362128317502,1.00490196078431,0.74858708981886,0.920000000000001
70.1461269366983,-45.7617307119632,0.810070400261445,0.620140800522891,1,0.711205061886836,0.920000000000001
